"FilteredMean","FilteredMedian","FilteredP005","FilteredP025","FilteredP05","FilteredP1586","FilteredP25","FilteredP75","FilteredP8413","FilteredP95","FilteredP975","FilteredP995","Date"
1.89164924267123,1.8571657877203,-1.03684445050264,0.0982736622223594,0.482156285937094,1.0876332970768,1.34437542720319,2.39793424794734,2.6976970875527,3.4187914404927,3.86424133914868,5.36305934771716,1973.5
1.86219487231141,1.83083721698705,-1.05588953610127,0.0663008195736587,0.4448431918831,1.04967146002535,1.30618323934313,2.37443047678921,2.6749100699552,3.39941377548633,3.8537723923712,5.34147243319151,1973.75
1.85285350783938,1.8229329862824,-1.07196541719436,0.0560206984604363,0.426611396983386,1.03247131620867,1.2971818882847,2.3677259474881,2.66929162114413,3.39100118013328,3.85826786028161,5.29794538928661,1974
1.85514641489234,1.82101511132651,-1.07184421543329,0.0446561291763707,0.423407873236982,1.03425583276567,1.29639280594275,2.37366885720033,2.6737208765461,3.40889307355791,3.87549110162195,5.29926875452359,1974.25
1.86537033544923,1.83094063183128,-1.05663538019611,0.0578619893102541,0.432751294904003,1.04251648626535,1.3088864233871,2.38249564892477,2.68181796732658,3.4200822819065,3.88393478231859,5.32991875508818,1974.5
1.83958431198281,1.80695358999138,-1.1209269736943,0.0379668530562087,0.402587056414152,1.00867966445517,1.27921733243421,2.36223139883722,2.66159422351094,3.39450679874049,3.86301300937563,5.29896505265835,1974.75
1.85996297156245,1.82733102825323,-1.07441856265934,0.0598496412766294,0.422983635009148,1.02392804256993,1.29924712009358,2.38364534289167,2.6844911383168,3.41465701627614,3.88602346905289,5.30071880203073,1975
1.87768615714147,1.84261026327131,-1.03323308298194,0.0700211942358067,0.43716453496933,1.04491893360134,1.31509835327746,2.40276914361463,2.69916448346598,3.44686032195328,3.9024406713413,5.33381222966025,1975.25
1.87590661523945,1.83982922909158,-1.04752658734455,0.0607342897621006,0.437088236076189,1.04168540654351,1.31235882185322,2.40198407374235,2.70180292195328,3.43805849618458,3.90400551252368,5.34275720303304,1975.5
1.87366748993716,1.83620735526656,-1.03330601204231,0.0571244721261106,0.427540021630394,1.03643357000992,1.31090312530941,2.40290387350832,2.70334816774588,3.43787043878596,3.89541555104888,5.34819873440963,1975.75
1.8525086386023,1.82085032137939,-1.0907253911567,0.0268533553813377,0.393068751784303,1.01100731892124,1.28337128590907,2.38149538990369,2.68400457136902,3.4043082053829,3.87485607964584,5.34041057906376,1976
