"SmoothedMean","SmoothedMedian","SmoothedP005","SmoothedP025","SmoothedP05","SmoothedP1586","SmoothedP25","SmoothedP75","SmoothedP8413","SmoothedP95","SmoothedP975","SmoothedP995","Date"
1.3320546727142,1.3689996523015,-1.84154525340677,-0.545584155893697,-0.13705410734584,0.528891862870938,0.823158468297482,1.89741967241956,2.15066207351334,2.70045154241171,3.00276556144214,3.74656474567132,1975.25
1.34182860851564,1.37962615831364,-1.84563755339176,-0.540902708051119,-0.126989582460732,0.538068944441319,0.832346178237924,1.90593407784001,2.16258443114334,2.71096914272234,3.00580986826471,3.77472820374226,1975.5
1.3477921549466,1.38608364176577,-1.79951184748229,-0.551275099552264,-0.123675121756194,0.542039628226234,0.836725241655842,1.91313705982213,2.17191781988141,2.71682924807678,3.01984250326157,3.79383572816618,1975.75
1.34363038664887,1.38062017158375,-1.78920924580297,-0.553163013196615,-0.127442441386968,0.538099830075923,0.833386395720484,1.90935003150814,2.16775648769462,2.71773958027136,3.01812867567513,3.78691101263487,1976
1.35939600247513,1.39779160279731,-1.77605458441019,-0.531853725135527,-0.120009613470302,0.549980102502239,0.845033713632125,1.92645740142574,2.1881291698468,2.73753961763088,3.04052879701123,3.82167660028885,1976.25
1.36653546086647,1.40364045495886,-1.77690749780797,-0.535222210987644,-0.10937376549145,0.554681761749428,0.848794402246817,1.93325661735573,2.20092611152272,2.74616166125472,3.05116888243642,3.81898450790688,1976.5
1.35141336908136,1.38618704351737,-1.79733172639776,-0.547779837359489,-0.130282879685774,0.542992320676419,0.827829099250706,1.92050100197169,2.1838655871028,2.73072942200421,3.03703515191592,3.79115454667457,1976.75
1.36807002099179,1.40480816174136,-1.80557491323729,-0.535273880962167,-0.118802301543363,0.559138902898138,0.84335103471504,1.93945053707609,2.20447438257485,2.75235432513478,3.05589531951575,3.80444753783313,1977
1.37078979027908,1.40801502979812,-1.80457425902116,-0.528552620057077,-0.122886047633425,0.55942397771143,0.846519510872467,1.94393223942328,2.20749252689757,2.75423488446151,3.05800620506227,3.80298811789413,1977.25
1.38308285026848,1.41603018658285,-1.8001634299613,-0.526427077899778,-0.110749661368284,0.567960510590603,0.860914828156673,1.9550931874245,2.22125979385365,2.77391588055028,3.07929378427836,3.81771897158954,1977.5
1.40233992865749,1.43669852871093,-1.78992535138765,-0.513217025671594,-0.0925061167938459,0.591946650069512,0.877654023505984,1.97601755515933,2.24107466657336,2.79314160537987,3.10202705752656,3.87414096554226,1977.75
1.41306422985464,1.44895880784116,-1.78437353015,-0.513287589210019,-0.0833106967388026,0.601525169184613,0.888892447469334,1.98566145156684,2.25494294804737,2.8102942108272,3.11573093464961,3.88386376570729,1978
1.42011870690167,1.45544123681986,-1.77301470208073,-0.505254922316284,-0.0729268915656753,0.604689463326112,0.893891440635766,1.99434795273385,2.26362673646082,2.816143014823,3.12688055790902,3.90191170819656,1978.25
1.43423672516489,1.47073358086731,-1.79820175056342,-0.481781328789914,-0.0615144787073589,0.615547075619684,0.906943562939182,2.01008956959592,2.28096016028679,2.83118138452121,3.14230177887985,3.93622551851801,1978.5
1.44570219496568,1.4846738690068,-1.77762666335526,-0.487900739653993,-0.0539501557386286,0.627579411191963,0.916071250698894,2.02215787131951,2.29550948563155,2.84712859356133,3.15307156615194,3.95395702755568,1978.75
1.45861876843888,1.49463653987617,-1.74910001010145,-0.467871516540277,-0.0452623485520363,0.636589264569696,0.929293423427624,2.03559492394571,2.31108392903891,2.86472709620453,3.16936862632366,3.97205213032308,1979
1.4505683852115,1.48613356642304,-1.74472325805868,-0.483396647671627,-0.0523541371127205,0.627724865647469,0.917948667450579,2.03263740784281,2.30207370245401,2.85663401157544,3.16367102428811,3.96183646102777,1979.25
1.45378940107231,1.49077744958379,-1.7586214886564,-0.496873493478776,-0.05242300784845,0.631768262690871,0.921263310357614,2.03188463080836,2.3051392472683,2.86416911026901,3.17232422927746,3.95670263792241,1979.5
1.47861642710871,1.51461780160241,-1.75693043136864,-0.473729588618348,-0.0364427788595822,0.651674183002136,0.943738322471859,2.06044950063505,2.33255114012794,2.89428351870375,3.20122695517922,4.01138344527473,1979.75
1.50589705995374,1.53902054178395,-1.72860560119711,-0.443140728309672,-0.0145212988807621,0.680979951181179,0.968633620374117,2.08583753503146,2.36344693190975,2.92574732988995,3.24254997564244,4.03132598800522,1980
1.49308276875869,1.52829983229182,-1.73098880780634,-0.464936268886075,-0.0260470061884801,0.665905102443782,0.95243329771098,2.07404331118227,2.3491011904271,2.9140865090689,3.22803378189685,4.01442479604174,1980.25
1.50399626760797,1.53887494415196,-1.70295017473375,-0.454242327400179,-0.0249944236618305,0.676036415577252,0.962903246034088,2.0888726507692,2.36382024591681,2.93222654392595,3.24260855196815,4.03080110575381,1980.5
1.51448552819657,1.55023116964498,-1.68697464794517,-0.451706581005878,-0.0171537656949798,0.684354658006625,0.974085214394528,2.10102955523022,2.37576550991275,2.94897915014194,3.25420397396708,4.0192082755295,1980.75
1.52548345302415,1.56074967680651,-1.68784789410116,-0.434047448807672,-0.00812075451809768,0.695090427236812,0.980950759810678,2.11372133821144,2.38582064747214,2.96738436740053,3.26923942512624,4.03169079187341,1981
1.54140867210821,1.57601814265637,-1.70132623316389,-0.414944625857594,0.00131438892990943,0.704586662597798,0.993204142109203,2.131947889685,2.40756922724973,2.987724449088,3.29475636576858,4.05188776527257,1981.25
