"yyyymm","date","pi","tb3m","pistar.ptr","rstar","rstar.lb","rstar.ub","earr","eprr","pistar","pistar.lb","pistar.ub","pihat"
197912,1979-10-01,9.54625754349632,11.8433333333333,6.7167,1.22288258370378,0.417184505781875,2.1138567021162,1.70380456307501,2.29707578983702,6.3664995657492,5.98223886695021,6.71690378858568,9.86757685134458
198003,1980-01-01,11.7861497464192,13.3533333333333,6.7167,1.22705635529479,0.381098770565456,2.17260513451602,1.70353238217973,1.56718358691413,6.52349794124835,6.16125694815413,6.87953598199523,11.7136057332226
198006,1980-04-01,9.65481126282395,9.61666666666667,6.7167,1.25544697946692,0.430807719335967,2.16475804628896,0.344685344918608,-0.0381445961572808,6.57502095622488,6.22059148662817,6.9144317559468,9.74182649989669
198009,1980-07-01,9.2264189966933,9.15333333333333,6.7167,1.25012805798138,0.444781258810426,2.17436930084362,0.273844559945023,-0.073085663359965,6.61603823104072,6.27478430653755,6.95023573840335,9.23186858287907
198012,1980-10-01,9.75643675332591,13.6133333333333,7.0525,1.340800623882,0.437731338207193,2.31994740929867,2.91081680721347,3.85689658000742,6.82272026982871,6.47229931747639,7.15253393329883,10.1010186576089
198103,1981-01-01,10.2406378782458,14.39,7.7241,1.3867425433029,0.283277494536357,2.44164409018496,3.58318890363206,4.14936212175419,7.15233165052742,6.78368712010704,7.5137931431792,10.4667955560095
198106,1981-04-01,6.61882756601528,14.9066666666667,7.47,1.67566738751267,-0.0037468704089678,3.05770293197925,6.54167608354047,8.28783910065138,7.27298055249822,6.90552644491669,7.60886232465487,7.47751254805299
198109,1981-07-01,6.50556574245265,15.0533333333333,7.22,1.7807852782027,-0.369519594312264,3.30930407786351,7.9415629124229,8.54776759088069,7.25581607395213,6.90984347657191,7.58526236310158,6.82139219947482
198112,1981-10-01,6.042750286203,11.75,7.33,1.86838316798116,0.121731183060915,3.21899250566704,6.04646125523507,5.707249713797,7.27442965440888,6.9394494666559,7.59952343586724,6.03908293688511
198203,1982-01-01,4.99545519909184,12.8133333333333,6.76,2.00446092618369,0.161047813202114,3.38469521639646,7.3793150464303,7.8178781342415,7.08601235891425,6.75110824204257,7.42536929010597,5.21356327242411
198206,1982-04-01,3.80249034831195,12.42,6.359999,2.07901798677726,0.212528341380964,3.4175340840401,8.14999100127436,8.61750965168805,6.82974492243243,6.48976665336651,7.17520516822493,4.08162450420285
198209,1982-07-01,6.2564975496878,9.31666666666667,6.365573262,1.90299457789662,0.210001649963216,3.23011613434194,4.33420097739931,3.06016911697887,6.664200217543,6.32810765542048,7.0233343024956,5.72947099466433
198212,1982-10-01,4.42122920137376,7.90666666666667,6.199999,1.84784657431956,0.252659562434846,3.10969419748854,3.45995814918101,3.48543746529291,6.47681463112498,6.13248516356495,6.82965602190231,4.4819547234397
198303,1983-01-01,3.44462974038375,8.10666666666667,5.92,1.8752962423001,0.35534104580775,3.073818224289,4.03532412764729,4.66203692628291,6.26500289158979,5.91877688978511,6.62958946613747,3.64064353287922
